Date,Price,Open,High,Low,Vol.,Change %
02/23/2011,1772.52,1793.5,1798.41,1764.71,109.25M,-1.63%
02/22/2011,1801.92,1854.82,1854.82,1799.87,124.76M,-3.71%
02/21/2011,1871.41,1878.11,1879.71,1868.43,77.52M,-0.57%
02/18/2011,1882.11,1879.25,1886.82,1867.38,114.69M,0.37%
02/17/2011,1875.12,1868.47,1875.61,1858.86,89.45M,0.96%
02/16/2011,1857.26,1846.33,1858.57,1836.14,113.58M,0.89%
02/15/2011,1840.96,1838.1,1857.54,1831.59,132.99M,-0.05%
02/14/2011,1841.83,1794.27,1845.87,1794.27,157.47M,2.07%
02/11/2011,1804.52,1796.22,1816.34,1778.08,114.08M,0.41%
02/10/2011,1797.07,1842.85,1845.69,1793.02,134.74M,-3.28%
02/09/2011,1858.06,1888.18,1891.03,1854.81,107.03M,-1.58%
02/08/2011,1887.83,1915.18,1916.85,1880.11,113.90M,-1.36%
02/07/2011,1913.92,1961.05,1962.44,1910.28,98.28M,-1.65%
02/02/2011,1946.08,1938.23,1950.05,1935.7,52.65M,0.95%
02/01/2011,1927.73,1927.7,1929.35,1919.62,73.51M,0.57%
01/31/2011,1916.8,1926.56,1926.56,1895.98,100.06M,-0.95%
01/28/2011,1935.1,1949.4,1949.4,1926.47,104.15M,-0.26%
01/27/2011,1940.15,1902.75,1947.4,1901.71,132.52M,2.06%
01/26/2011,1901.04,1902.16,1906.38,1884.53,119.95M,0.07%
01/25/2011,1899.73,1924.21,1932.25,1893.17,134.79M,-1.03%
01/24/2011,1919.42,1946.81,1946.96,1914,91.47M,-1.06%
01/21/2011,1940.06,1965.38,1971.61,1934.64,131.08M,-1.44%
01/20/2011,1968.4,2007.27,2007.27,1965.02,104.75M,-2.17%
01/19/2011,2011.97,1995.87,2023.04,1989.52,138.68M,1.55%
01/18/2011,1981.18,1996.68,1998.83,1979.31,83.56M,-0.43%
01/17/2011,1989.7,2028.54,2032.69,1987.23,89.83M,-1.58%
01/14/2011,2021.62,2023.65,2023.73,2002.07,93.77M,0.11%
01/13/2011,2019.3,2015.43,2029.33,2013.63,127.41M,0.87%
01/12/2011,2001.82,1992.24,2003.41,1988.7,141.22M,1.07%
01/11/2011,1980.55,1995.58,2003.16,1977.31,137.16M,-0.28%
01/10/2011,1986.11,1999.44,2009.53,1979.03,108.71M,-0.74%
01/07/2011,2000.93,2026.81,2030.36,1999.48,232.60M,-0.99%
01/06/2011,2021.03,2037.15,2041.08,2010.26,174.19M,-0.45%
01/05/2011,2030.23,2002.59,2036.84,2002.59,176.21M,1.35%
01/04/2011,2003.2,1977.66,2005.62,1972.86,162.70M,1.96%
01/03/2011,1964.62,1937.9,1964.86,1937.9,131.69M,1.60%
12/31/2010,1933.76,1937.31,1941.97,1927.52,64.40M,0.73%
12/30/2010,1919.81,1898.11,1925.18,1894.87,92.86M,1.29%
12/29/2010,1895.42,1885.82,1898.99,1883.81,76.13M,0.63%
12/28/2010,1883.5,1918.3,1920.32,1880.36,71.12M,-2.38%
12/24/2010,1929.49,1957.28,1957.28,1924.58,41.78M,-1.25%
12/23/2010,1953.94,1959.08,1968.54,1944.46,87.37M,-0.13%
12/22/2010,1956.39,1966.48,1975.53,1953.21,106.07M,-0.21%
12/21/2010,1960.42,1961.13,1963.01,1945.53,111.51M,0.73%
12/20/2010,1946.26,1978.85,1984.65,1925.25,162.52M,-1.47%
12/17/2010,1975.36,1979.02,1994.23,1968.51,190.90M,-0.64%
12/16/2010,1988.05,2019,2033.35,1981.31,136.39M,-1.87%
12/15/2010,2025.87,2046.79,2052.82,2019.38,125.04M,-1.07%
12/14/2010,2047.79,2041.23,2048.57,2022.82,110.67M,1.12%
12/13/2010,2025.18,2032.77,2039.33,2002.12,114.09M,0.31%
12/10/2010,2018.91,2033.14,2035.21,2001.26,128.49M,-1.71%
12/09/2010,2053.98,2046.83,2066.76,2045.09,184.64M,0.98%
12/08/2010,2033.99,2065.64,2069.24,2026.99,170.26M,-1.09%
12/07/2010,2056.35,2044.5,2061.52,2034.6,183.58M,0.35%
12/06/2010,2049.22,2051.69,2071.39,2043.21,167.73M,-0.27%
12/03/2010,2054.83,2046.67,2062.99,2042.61,188.70M,0.48%
12/02/2010,2044.93,2033.45,2052.39,2030.98,158.93M,1.91%
12/01/2010,2006.66,2003.13,2013.8,1983.23,206.30M,0.23%
11/30/2010,2002.15,1991.25,2016.49,1970.38,466.67M,0.81%
11/29/2010,1986.16,1946.77,1986.53,1943.54,117.35M,2.03%
11/26/2010,1946.55,1955.19,1955.19,1933.76,112.42M,0.07%
11/25/2010,1945.15,1921.73,1960.19,1921.73,148.04M,2.33%
11/24/2010,1900.79,1887.85,1911.22,1887.85,124.84M,0.77%
11/23/2010,1886.31,1917.51,1917.55,1881.99,94.68M,-1.63%
11/22/2010,1917.52,1915.71,1920.96,1903.25,80.53M,0.02%
11/19/2010,1917.07,1919.32,1937.62,1893.64,149.24M,1.08%
11/18/2010,1896.53,1846.78,1898.05,1842.51,158.38M,4.05%
11/17/2010,1822.7,1881.79,1881.79,1816.58,153.98M,-4.45%
11/16/2010,1907.59,1951.02,1951.02,1890.36,123.20M,-1.02%
11/15/2010,1927.25,1957.26,1970.99,1917.02,138.76M,-1.45%
11/12/2010,1955.53,2005.15,2005.15,1942.02,242.42M,-2.26%
11/11/2010,2000.7,2012.22,2019.75,2000.29,186.54M,-0.21%
11/10/2010,2004.95,2023.18,2030.42,1996.41,161.71M,-0.81%
11/09/2010,2021.35,2027.58,2032.71,2007.33,147.19M,-0.14%
11/08/2010,2024.28,2027.33,2027.61,2012.3,163.15M,-0.22%
11/05/2010,2028.82,2041.17,2050.32,2021.7,275.15M,0.84%
11/04/2010,2011.88,1998.71,2017.81,1998.59,224.98M,0.68%
11/03/2010,1998.24,1962.36,1998.92,1958.51,260.92M,2.43%
11/02/2010,1950.87,1923.89,1958.87,1919.92,173.08M,2.03%
11/01/2010,1912,1895.03,1913.12,1890.4,156.78M,2.39%
10/29/2010,1867.39,1843.03,1869.65,1810.5,154.40M,2.30%
10/28/2010,1825.34,1835.55,1844.1,1820.95,161.61M,0.00%
10/27/2010,1825.36,1871.05,1878.58,1821.5,194.35M,-2.44%
10/26/2010,1871.08,1899.15,1899.15,1868.99,142.55M,-0.79%
10/25/2010,1886.07,1878.56,1886.72,1876.3,122.72M,1.28%
10/22/2010,1862.22,1889.4,1891.8,1860.69,118.39M,-1.03%
10/21/2010,1881.53,1877.84,1883.85,1862.66,151.66M,0.89%
10/20/2010,1865,1853.24,1881.89,1836.43,151.50M,-1.33%
10/19/2010,1890.05,1897.69,1902.74,1880.49,135.19M,0.02%
10/18/2010,1889.61,1920.19,1920.19,1883.71,163.20M,-0.71%
10/15/2010,1903.13,1874.04,1906.91,1862.05,228.92M,1.40%
10/14/2010,1876.87,1831.75,1878.26,1831.75,448.18M,3.11%
10/13/2010,1820.26,1800.93,1820.93,1795,172.16M,2.16%
10/12/2010,1781.85,1791.53,1799.9,1777.35,137.78M,-0.24%
10/11/2010,1786.08,1800.86,1812.57,1783.3,149.89M,0.33%
10/08/2010,1780.14,1787.39,1795.1,1777.76,149.72M,-0.72%
10/07/2010,1793.1,1800.98,1802.8,1786.49,142.62M,0.28%
10/06/2010,1788.13,1813.18,1821.97,1787.01,156.86M,-0.74%
10/05/2010,1801.45,1797.39,1815.72,1794.8,176.04M,0.01%
10/04/2010,1801.27,1803.74,1809.62,1797.48,190.91M,1.05%
09/30/2010,1782.64,1756.42,1784.69,1745.94,159.89M,1.13%
09/29/2010,1762.78,1745.48,1767.15,1745.48,309.07M,0.85%
09/28/2010,1747.85,1740.36,1764.25,1740.36,314.54M,0.02%
09/27/2010,1747.56,1723.62,1751.96,1723.62,244.65M,2.15%
09/24/2010,1710.71,1705.89,1711.47,1690.63,111.63M,0.89%
09/22/2010,1695.62,1681.21,1703.52,1678.12,160.87M,1.21%
09/21/2010,1675.38,1670.56,1676.6,1657.11,195.17M,0.58%
09/20/2010,1665.75,1661.39,1673.13,1656.33,153.82M,0.20%
09/17/2010,1662.49,1640.76,1664.14,1640.76,134.26M,1.31%
09/16/2010,1641.01,1652.1,1657.66,1627.35,125.16M,-0.89%
09/15/2010,1655.8,1658.13,1667.85,1652.91,196.65M,0.35%
09/14/2010,1650.1,1652.36,1656.86,1647.41,188.99M,0.26%
09/13/2010,1645.86,1639.83,1652.86,1639.19,146.61M,1.23%
