"Date","Price","Open","High","Low","Vol.","Change %"
"02/04/2016","1,762.54","1,767.54","1,771.74","1,751.29","113.97M","0.23%"
"02/03/2016","1,758.41","1,716.73","1,771.16","1,711.49","99.62M","-0.16%"
"02/02/2016","1,761.16","1,749.71","1,780.54","1,737.92","97.53M","0.20%"
"02/01/2016","1,757.59","1,754.29","1,762.33","1,739.37","138.69M","-0.05%"
"01/29/2016","1,758.50","1,731.27","1,764.34","1,716.95","151.63M","1.27%"
"01/28/2016","1,736.39","1,709.03","1,740.90","1,705.27","138.70M","1.35%"
"01/27/2016","1,713.18","1,722.18","1,722.18","1,685.35","132.47M","1.80%"
"01/26/2016","1,682.90","1,708.17","1,715.47","1,679.94","129.80M","-1.74%"
"01/25/2016","1,712.69","1,717.78","1,743.88","1,708.98","98.89M","1.39%"
"01/22/2016","1,689.20","1,682.83","1,695.58","1,666.27","143.97M","2.93%"
"01/21/2016","1,641.08","1,654.33","1,677.88","1,625.06","159.14M","-0.45%"
"01/20/2016","1,648.56","1,673.63","1,683.14","1,645.79","192.62M","-3.47%"
"01/19/2016","1,707.79","1,654.85","1,714.50","1,654.79","172.74M","3.35%"
"01/18/2016","1,652.42","1,645.59","1,664.33","1,636.27","118.56M","-0.69%"
"01/15/2016","1,663.92","1,673.74","1,682.04","1,661.42","140.61M","-0.86%"
"01/14/2016","1,678.27","1,648.14","1,686.19","1,648.14","116.44M","-0.44%"
"01/13/2016","1,685.71","1,673.34","1,707.03","1,665.27","201.14M","2.70%"
"01/12/2016","1,641.32","1,661.89","1,672.29","1,638.55","133.09M","-1.20%"
"01/11/2016","1,661.21","1,652.82","1,686.26","1,635.43","154.33M","-2.07%"
"01/08/2016","1,696.31","1,676.02","1,715.54","1,670.90","146.74M","1.97%"
"01/07/2016","1,663.54","1,698.02","1,705.44","1,661.42","195.70M","-2.78%"
"01/06/2016","1,711.14","1,724.40","1,732.87","1,707.86","104.29M","-0.49%"
"01/05/2016","1,719.54","1,750.04","1,762.53","1,712.53","128.79M","-2.11%"
"01/04/2016","1,756.67","1,798.42","1,798.42","1,754.06","109.31M","-2.73%"
"12/31/2015","1,805.94","1,810.41","1,818.19","1,802.74","29.77M","0.14%"
"12/30/2015","1,803.46","1,818.51","1,821.19","1,801.88","65.08M","-0.54%"
"12/29/2015","1,813.28","1,806.48","1,826.76","1,805.46","90.45M","0.28%"
"12/28/2015","1,808.29","1,819.61","1,824.61","1,806.44","73.22M","-1.02%"
"12/24/2015","1,826.89","1,823.21","1,834.08","1,822.78","29.83M","0.29%"
"12/23/2015","1,821.56","1,814.06","1,834.76","1,811.21","70.97M","0.12%"
"12/22/2015","1,819.34","1,814.69","1,823.89","1,806.44","76.12M","0.49%"
"12/21/2015","1,810.48","1,800.82","1,822.27","1,800.82","114.59M","-0.43%"
"12/18/2015","1,818.38","1,813.69","1,836.76","1,813.23","126.50M","-0.85%"
"12/17/2015","1,833.99","1,837.06","1,855.26","1,827.49","147.57M","-0.13%"
"12/16/2015","1,836.29","1,823.12","1,845.23","1,819.05","118.66M","2.00%"
"12/15/2015","1,800.30","1,788.69","1,816.39","1,788.35","137.94M","0.12%"
"12/14/2015","1,798.15","1,787.08","1,805.67","1,786.57","147.60M","-1.53%"
"12/11/2015","1,826.13","1,823.50","1,839.26","1,819.56","163.03M","-0.39%"
"12/10/2015","1,833.27","1,822.73","1,848.55","1,822.73","110.39M","0.07%"
"12/09/2015","1,831.94","1,831.74","1,843.45","1,827.44","123.04M","-0.20%"
"12/08/2015","1,835.53","1,843.56","1,844.99","1,824.05","192.07M","-0.98%"
"12/07/2015","1,853.76","1,850.29","1,869.76","1,850.29","106.40M","0.03%"
"12/04/2015","1,853.27","1,830.39","1,855.52","1,825.68","150.72M","-0.02%"
"12/03/2015","1,853.61","1,864.04","1,875.71","1,842.85","149.67M","-0.87%"
"12/02/2015","1,869.88","1,872.90","1,876.84","1,858.19","120.35M","0.14%"
"12/01/2015","1,867.20","1,859.15","1,870.18","1,849.91","176.67M","2.18%"
"11/30/2015","1,827.42","1,826.12","1,849.88","1,806.95","275.70M","-0.63%"
"11/27/2015","1,838.96","1,865.11","1,868.44","1,837.85","158.89M","-1.35%"
"11/26/2015","1,864.06","1,886.24","1,889.09","1,861.86","105.76M","-0.60%"
"11/25/2015","1,875.30","1,883.74","1,887.19","1,870.06","132.33M","-1.04%"
"11/24/2015","1,895.02","1,885.73","1,901.70","1,879.32","86.89M","0.14%"
"11/23/2015","1,892.44","1,897.10","1,910.72","1,889.12","77.03M","-0.41%"
"11/20/2015","1,900.20","1,885.40","1,902.58","1,874.27","86.07M","1.01%"
"11/19/2015","1,881.11","1,876.30","1,884.04","1,867.89","110.36M","0.89%"
"11/18/2015","1,864.46","1,882.69","1,884.32","1,861.71","123.58M","-0.30%"
"11/17/2015","1,870.06","1,888.17","1,891.88","1,868.58","137.00M","0.83%"
"11/16/2015","1,854.62","1,842.57","1,866.45","1,842.10","155.29M","-1.07%"
