"Date","Price","Open","High","Low","Vol.","Change %"
"12/22/2021","2,959.08","2,967.20","2,971.18","2,941.13","831.68M","-0.19%"
"12/21/2021","2,964.64","2,928.41","2,972.46","2,919.09","1.04B","1.68%"
"12/20/2021","2,915.66","2,983.33","2,986.09","2,909.46","1.20B","-2.55%"
"12/17/2021","2,992.08","3,016.88","3,021.22","2,992.08","1.28B","-0.44%"
"12/16/2021","3,005.45","2,969.29","3,018.79","2,955.20","1.04B","0.99%"
"12/15/2021","2,975.94","2,990.40","3,014.14","2,966.35","1.44B","-0.18%"
"12/14/2021","2,981.44","3,071.70","3,072.39","2,968.66","1.86B","-3.52%"
"12/13/2021","3,090.33","3,159.76","3,168.23","3,090.33","1.22B","-1.57%"
"12/10/2021","3,139.54","3,162.55","3,184.82","3,132.35","810.06M","-1.13%"
"12/09/2021","3,175.49","3,126.05","3,178.08","3,125.45","958.80M","2.01%"
"12/08/2021","3,112.79","3,138.39","3,138.39","3,096.09","1.07B","-0.07%"
"12/07/2021","3,114.96","3,067.79","3,121.06","3,067.79","2.23B","2.66%"
"12/06/2021","3,034.24","3,048.35","3,099.87","3,031.35","1.46B","-0.33%"
"12/03/2021","3,044.21","3,041.82","3,055.12","3,013.14","1.01B","0.20%"
"12/02/2021","3,038.05","3,001.45","3,048.98","2,982.57","1.19B","1.14%"
"12/01/2021","3,003.95","3,023.02","3,064.36","3,000.60","1.25B","-0.44%"
"11/30/2021","3,017.21","3,072.96","3,093.07","3,001.25","2.11B","-1.90%"
"11/29/2021","3,075.59","3,112.62","3,112.62","3,066.39","899.09M","-1.07%"
"11/26/2021","3,108.88","3,183.91","3,183.91","3,105.66","1.16B","-2.56%"
"11/25/2021","3,190.64","3,185.88","3,192.47","3,168.21","1.35B","0.04%"
"11/24/2021","3,189.40","3,209.39","3,216.03","3,173.88","861.85M","-0.49%"
"11/23/2021","3,205.10","3,168.65","3,217.71","3,151.93","1.04B","0.89%"
"11/22/2021","3,176.92","3,218.78","3,232.84","3,174.42","696.53M","-1.20%"
"11/19/2021","3,215.66","3,144.79","3,234.51","3,126.64","1.26B","1.49%"
"11/18/2021","3,168.43","3,215.07","3,215.07","3,165.37","842.25M","-1.81%"
"11/17/2021","3,226.92","3,255.99","3,257.02","3,220.30","710.51M","-1.00%"
"11/16/2021","3,259.46","3,229.31","3,269.52","3,229.31","808.66M","1.14%"
"11/15/2021","3,222.85","3,268.06","3,268.06","3,206.17","1.56B","-1.87%"
"11/12/2021","3,284.41","3,339.82","3,340.61","3,253.08","1.23B","-0.47%"
"11/11/2021","3,299.79","3,194.77","3,307.66","3,191.69","1.67B","3.23%"
"11/10/2021","3,196.60","3,097.22","3,204.48","3,047.10","1.62B","3.48%"
"11/09/2021","3,089.05","3,121.38","3,124.13","3,073.49","674.05M","-0.50%"
"11/08/2021","3,104.61","3,084.79","3,140.55","3,082.02","703.70M","0.75%"
"11/05/2021","3,081.56","3,114.86","3,114.86","3,064.03","1.04B","-1.15%"
"11/04/2021","3,117.26","3,160.01","3,163.08","3,100.79","913.69M","-0.97%"
"11/03/2021","3,147.84","3,135.02","3,172.24","3,125.44","769.95M","0.44%"
"11/02/2021","3,134.06","3,212.69","3,216.53","3,119.82","956.32M","-1.88%"
"11/01/2021","3,194.17","3,245.22","3,245.22","3,176.61","776.98M","-1.52%"
"10/29/2021","3,243.33","3,279.59","3,284.50","3,235.99","909.71M","-1.09%"
"10/28/2021","3,279.02","3,307.65","3,308.53","3,271.66","926.46M","-0.76%"
"10/27/2021","3,304.23","3,318.24","3,320.26","3,285.90","724.14M","-0.53%"
"10/26/2021","3,321.96","3,388.49","3,388.49","3,309.56","1.01B","-2.18%"
"10/25/2021","3,395.85","3,416.42","3,427.44","3,377.37","1.29B","-1.67%"
"10/22/2021","3,453.35","3,433.70","3,495.29","3,433.70","1.62B","1.76%"
"10/21/2021","3,393.73","3,327.73","3,408.38","3,324.83","1.92B","2.12%"
"10/20/2021","3,323.16","3,316.71","3,323.16","3,288.92","798.21M","0.25%"
"10/19/2021","3,314.73","3,324.96","3,330.02","3,304.23","652.31M","-0.15%"
"10/18/2021","3,319.75","3,325.38","3,350.19","3,297.39","828.21M","0.04%"
"10/15/2021","3,318.58","3,332.47","3,332.89","3,269.80","1.13B","-0.15%"
"10/12/2021","3,323.51","3,298.58","3,350.58","3,278.22","880.27M","0.65%"
"10/11/2021","3,302.21","3,327.42","3,347.02","3,288.86","837.06M","-0.43%"
"10/08/2021","3,316.62","3,335.04","3,342.25","3,291.73","802.63M","-0.51%"
"10/07/2021","3,333.65","3,284.51","3,347.79","3,284.51","638.11M","2.28%"
"10/06/2021","3,259.19","3,276.67","3,279.46","3,217.35","550.59M","-0.19%"
"10/05/2021","3,265.31","3,298.80","3,298.80","3,249.43","574.97M","-1.80%"
"10/04/2021","3,325.12","3,287.98","3,329.36","3,239.42","676.60M","0.36%"
"09/30/2021","3,313.15","3,261.47","3,313.82","3,251.51","1.16B","1.78%"
"09/29/2021","3,255.09","3,196.32","3,267.36","3,175.20","904.56M","1.59%"
"09/28/2021","3,204.23","3,114.35","3,240.89","3,114.35","1.35B","3.33%"
"09/27/2021","3,100.88","3,140.10","3,153.77","3,095.49","1.17B","-1.52%"
"09/24/2021","3,148.90","3,231.79","3,234.51","3,139.08","1.28B","-2.67%"
"09/23/2021","3,235.35","3,193.31","3,269.91","3,193.31","2.34B","4.32%"
"09/21/2021","3,101.44","3,013.07","3,106.94","2,999.56","1.03B","2.76%"
"09/20/2021","3,018.28","3,174.17","3,174.17","3,002.16","1.67B","-5.95%"
"09/17/2021","3,209.24","3,191.77","3,211.42","3,146.06","1.83B","0.69%"
"09/16/2021","3,187.19","3,297.82","3,303.68","3,161.50","1.42B","-3.70%"
"09/15/2021","3,309.80","3,383.56","3,386.70","3,301.14","1.37B","-2.41%"
"09/14/2021","3,391.62","3,480.86","3,496.41","3,381.87","1.32B","-2.72%"
"09/13/2021","3,486.42","3,493.99","3,493.99","3,451.35","1.44B","-0.67%"
"09/10/2021","3,510.03","3,460.06","3,510.03","3,460.06","1.12B","1.58%"
"09/09/2021","3,455.32","3,478.69","3,490.51","3,443.05","1.18B","-1.14%"
"09/08/2021","3,495.03","3,491.80","3,509.78","3,483.87","923.90M","-0.15%"
"09/07/2021","3,500.44","3,535.16","3,535.92","3,494.91","983.59M","-1.05%"
"09/06/2021","3,537.56","3,556.82","3,558.38","3,531.86","1.05B","-0.58%"
"09/03/2021","3,558.22","3,553.09","3,571.01","3,537.47","1.07B","0.11%"
"09/02/2021","3,554.37","3,551.82","3,577.43","3,539.06","1.09B","0.56%"
"09/01/2021","3,534.52","3,499.02","3,553.32","3,486.98","1.19B","1.00%"
"08/31/2021","3,499.47","3,479.87","3,499.47","3,432.88","1.10B","0.37%"
"08/30/2021","3,486.73","3,491.18","3,513.69","3,473.54","696.96M","-0.18%"
"08/27/2021","3,493.05","3,478.30","3,511.16","3,477.32","730.46M","0.26%"
"08/26/2021","3,483.83","3,514.97","3,522.81","3,463.67","812.88M","-1.05%"
"08/25/2021","3,520.70","3,499.86","3,532.89","3,493.98","724.17M","0.66%"
"08/24/2021","3,497.71","3,473.90","3,504.98","3,471.43","636.45M","1.23%"
"08/23/2021","3,455.19","3,481.61","3,501.93","3,450.68","751.27M","-0.01%"
"08/20/2021","3,455.44","3,505.96","3,522.06","3,414.93","858.87M","-1.09%"
"08/19/2021","3,493.59","3,564.15","3,564.71","3,481.72","742.95M","-2.32%"
"08/18/2021","3,576.56","3,552.05","3,578.57","3,544.65","610.29M","0.60%"
"08/17/2021","3,555.17","3,615.16","3,640.14","3,546.03","720.00M","-1.30%"
"08/16/2021","3,601.83","3,589.62","3,633.87","3,572.28","704.71M","0.42%"
"08/13/2021","3,586.84","3,587.85","3,607.46","3,561.57","675.05M","-0.33%"
