Date,Price,Open,High,Low,Vol.,Change %
08/18/2003,952.09,946.17,952.18,942.2,107.64M,1.16%
08/15/2003,941.14,947.58,949.09,936.55,61.81M,-0.65%
08/14/2003,947.33,940.95,951.17,935.27,96.02M,0.48%
08/13/2003,942.79,915.07,945.67,915.07,108.30M,3.75%
08/12/2003,908.74,914.1,915.52,904.84,57.00M,-0.14%
08/11/2003,909.98,909.26,916.52,899.3,41.25M,0.55%
08/08/2003,904.99,914.26,917.7,897.62,58.28M,-0.64%
08/07/2003,910.78,903.34,917.88,903.34,41.92M,0.05%
08/06/2003,910.37,928.23,928.23,910.23,43.26M,-3.11%
08/05/2003,939.58,937.33,946.56,932.75,55.47M,0.82%
08/04/2003,931.91,941.17,943.24,926.81,47.54M,-0.94%
08/01/2003,940.8,961.07,968.67,934.99,82.33M,-1.16%
07/31/2003,951.8,947,956.1,940.04,69.42M,0.28%
07/30/2003,949.18,971,971,940.56,80.82M,-2.92%
07/29/2003,977.7,966.66,978.5,962.45,106.29M,0.83%
07/28/2003,969.63,908.58,970.38,908.58,98.70M,8.10%
07/25/2003,897,895.17,900.29,886.69,43.79M,-0.15%
07/24/2003,898.39,883.58,900.25,883.58,42.19M,1.68%
07/23/2003,883.58,908.56,909.68,882.81,53.66M,-1.57%
07/22/2003,897.63,919.66,919.66,890.2,51.43M,-2.41%
07/21/2003,919.78,910.97,923.31,910.97,69.30M,1.65%
07/18/2003,904.88,901.91,908.98,893.08,94.82M,-0.63%
07/17/2003,910.62,932.49,942.38,909.86,143.09M,-3.32%
07/16/2003,941.87,936.83,949.23,927.91,174.20M,1.14%
07/15/2003,931.29,939.76,951.23,914.06,154.89M,-0.36%
07/14/2003,934.68,907.97,934.68,904.97,176.16M,3.53%
07/11/2003,902.77,896.14,903.03,879.2,145.51M,-0.30%
07/10/2003,905.52,907.68,911.77,894.65,168.28M,-0.47%
07/09/2003,909.84,896.64,914.1,891.41,121.46M,1.79%
07/08/2003,893.84,896.86,907.55,892.13,123.80M,0.92%
