Date,Price,Open,High,Low,Vol.,Change %
04/28/2017,24615.13,24691.29,24697.03,24563.77,1.22B,-0.34%
04/27/2017,24698.48,24663.1,24717.44,24455.12,1.62B,0.49%
04/26/2017,24578.43,24563.25,24637.85,24515.23,1.72B,0.50%
04/25/2017,24455.94,24204.78,24455.94,24201.91,1.94B,1.31%
04/24/2017,24139.48,24185.76,24206.44,23958.18,1.38B,0.41%
04/21/2017,24042.02,24143.04,24190.14,23991.87,1.39B,-0.06%
04/20/2017,24056.98,23851.02,24058.87,23827.07,1.56B,0.97%
04/19/2017,23825.88,23875.98,23893.14,23723.87,1.57B,-0.41%
04/18/2017,23924.54,24268.17,24276.31,23892.59,1.55B,-1.39%
04/13/2017,24261.66,24173.42,24378.38,24158.16,1.33B,-0.21%
04/12/2017,24313.5,24068.91,24313.5,23994.13,1.53B,0.93%
04/11/2017,24088.46,24280.87,24318.15,24007.85,1.80B,-0.72%
04/10/2017,24262.18,24302.01,24314.66,24215.54,1.19B,-0.02%
04/07/2017,24267.3,24247.01,24268.39,23982.4,2.25B,-0.03%
04/06/2017,24273.72,24310.41,24381.63,24210.69,1.72B,-0.52%
04/05/2017,24400.8,24370.95,24400.8,24166.01,2.70B,0.57%
04/03/2017,24261.48,24236.56,24261.48,24162.55,1.71B,0.62%
03/31/2017,24111.59,24305.53,24329.98,24105.38,1.73B,-0.78%
03/30/2017,24301.09,24429.12,24431.12,24250.4,1.77B,-0.37%
03/29/2017,24392.05,24470.66,24470.66,24330.7,1.83B,0.19%
03/28/2017,24345.87,24329.17,24360,24274.52,1.51B,0.63%
03/27/2017,24193.7,24235.69,24434.9,24138.78,1.73B,-0.68%
03/24/2017,24358.27,24396.41,24420.77,24263.17,1.78B,0.13%
03/23/2017,24327.7,24381.04,24466.73,24271.26,1.80B,0.03%
03/22/2017,24320.41,24336.33,24380.42,24207.1,2.14B,-1.11%
03/21/2017,24593.12,24565.73,24656.65,24500.35,2.06B,0.37%
03/20/2017,24501.99,24312.57,24501.99,24312.57,1.72B,0.79%
