"Date","Price","Open","High","Low","Vol.","Change %"
"04/12/2017","7.7713","7.7709","7.7721","7.7701","","0.00%"
"04/11/2017","7.7711","7.7703","7.7724","7.7695","","0.01%"
"04/10/2017","7.7703","7.7684","7.7719","7.7683","","0.02%"
"04/07/2017","7.7689","7.7700","7.7714","7.7688","","-0.01%"
"04/06/2017","7.7699","7.7688","7.7711","7.7688","","0.01%"
"04/05/2017","7.7688","7.7709","7.7717","7.7687","","-0.03%"
"04/04/2017","7.7708","7.7714","7.7718","7.7695","","-0.01%"
"04/03/2017","7.7716","7.7710","7.7725","7.7702","","0.01%"
"03/31/2017","7.7710","7.7694","7.7720","7.7684","","0.02%"
"03/30/2017","7.7697","7.7690","7.7725","7.7680","","0.01%"
"03/29/2017","7.7691","7.7684","7.7702","7.7675","","0.01%"
"03/28/2017","7.7682","7.7672","7.7684","7.7665","","0.01%"
"03/27/2017","7.7672","7.7668","7.7691","7.7661","","0.01%"
"03/24/2017","7.7664","7.7674","7.7688","7.7664","","-0.01%"
"03/23/2017","7.7669","7.7660","7.7683","7.7652","","0.01%"
"03/22/2017","7.7660","7.7656","7.7683","7.7650","","0.00%"
"03/21/2017","7.7659","7.7653","7.7671","7.7645","","0.00%"
"03/20/2017","7.7656","7.7611","7.7671","7.7603","","0.05%"
"03/17/2017","7.7618","7.7641","7.7656","7.7600","","-0.02%"
"03/16/2017","7.7637","7.7653","7.7672","7.7594","","-0.03%"
"03/15/2017","7.7657","7.7679","7.7706","7.7652","","-0.02%"
"03/14/2017","7.7675","7.7642","7.7710","7.7642","","0.04%"
"03/13/2017","7.7645","7.7644","7.7660","7.7636","","0.00%"
"03/10/2017","7.7645","7.7645","7.7668","7.7637","","0.00%"
"03/09/2017","7.7644","7.7660","7.7679","7.7638","","-0.02%"
"03/08/2017","7.7661","7.7642","7.7679","7.7637","","0.02%"
"03/07/2017","7.7642","7.7642","7.7659","7.7634","","0.00%"
"03/06/2017","7.7644","7.7632","7.7649","7.7626","","0.02%"
"03/03/2017","7.7632","7.7625","7.7650","7.7618","","0.01%"
"03/02/2017","7.7625","7.7630","7.7637","7.7618","","-0.01%"
"03/01/2017","7.7630","7.7622","7.7637","7.7617","","0.01%"
"02/28/2017","7.7623","7.7611","7.7633","7.7608","","0.01%"
"02/27/2017","7.7614","7.7611","7.7618","7.7599","","0.01%"
"02/24/2017","7.7610","7.7592","7.7621","7.7588","","0.02%"
"02/23/2017","7.7596","7.7606","7.7611","7.7582","","-0.01%"
"02/22/2017","7.7606","7.7607","7.7619","7.7595","","-0.01%"
"02/21/2017","7.7612","7.7604","7.7615","7.7603","","0.01%"
"02/20/2017","7.7608","7.7607","7.7623","7.7603","","-0.01%"
"02/17/2017","7.7614","7.7595","7.7619","7.7589","","0.02%"
"02/16/2017","7.7595","7.7595","7.7618","7.7588","","0.00%"
"02/15/2017","7.7596","7.7591","7.7630","7.7585","","0.00%"
"02/14/2017","7.7596","7.7591","7.7599","7.7580","","0.01%"
"02/13/2017","7.7592","7.7576","7.7600","7.7574","","0.02%"
"02/10/2017","7.7580","7.7581","7.7600","7.7575","","0.00%"
"02/09/2017","7.7583","7.7592","7.7597","7.7569","","-0.02%"
"02/08/2017","7.7595","7.7584","7.7599","7.7577","","0.01%"
"02/07/2017","7.7585","7.7580","7.7591","7.7557","","0.00%"
"02/06/2017","7.7584","7.7580","7.7589","7.7567","","0.01%"
"02/03/2017","7.7576","7.7598","7.7599","7.7571","","-0.03%"
"02/02/2017","7.7598","7.7594","7.7600","7.7585","","0.00%"
"02/01/2017","7.7597","7.7588","7.7597","7.7574","","0.01%"
"01/31/2017","7.7589","7.7581","7.7595","7.7565","","0.01%"
"01/30/2017","7.7584","7.7591","7.7595","7.7570","","-0.01%"
"01/27/2017","7.7592","7.7580","7.7598","7.7573","","0.02%"
